,ID,POSITION,SKILL,FIELD,POSITION_TYPE,EDUCATION_LEVEL,DURATION,ALLOW_WFH,tags
906,907,MEANSTACKDEVELOPER,DART C/C++ HTML,IT,F,P,6,1,MEANSTACKDEVELOPER DART C/C++ HTML
907,908,MERNSTACKDEVELOPER,SQL R,CS,FT,P,1,1,MERNSTACKDEVELOPER SQL R
908,909,MERNSTACKDEVELOPER,SQL C# HTML,IT,PT,MP,2,0,MERNSTACKDEVELOPER SQL C# HTML
909,910,PYTHONDEVELOPER,JAVASCRIPT PERL KOTLIN,CS,PT,DB,6,1,PYTHONDEVELOPER JAVASCRIPT PERL KOTLIN
910,911,REACTJSDEVELOPER,JAVA KOTLIN SQL,IT,PT,M,1,0,REACTJSDEVELOPER JAVA KOTLIN SQL
911,912,JAVASCRIPTDEVELOPER,OBJECTIVE-C HTML,IT,PT,B,12,0,JAVASCRIPTDEVELOPER OBJECTIVE-C HTML
912,913,MEANSTACKDEVELOPER,PHP KOTLIN PERL,CS,PT,MP,12,0,MEANSTACKDEVELOPER PHP KOTLIN PERL
913,914,PYTHONDEVELOPER,OBJECTIVE-C,IT,FT,DB,2,0,PYTHONDEVELOPER OBJECTIVE-C
914,915,RUBYONRAILSDEVELOPER,COBOL R JULIA,CS,PT,MP,2,0,RUBYONRAILSDEVELOPER COBOL R JULIA
915,916,BACKENDDEVELOPER,DART,IT,PT,P,6,1,BACKENDDEVELOPER DART
916,917,FULLSTACKDEVELOPER,JAVA,CS,PT,BM,12,0,FULLSTACKDEVELOPER JAVA
917,918,MEANSTACKDEVELOPER,CSS JULIA FORTRAN,IT,FT,BM,2,0,MEANSTACKDEVELOPER CSS JULIA FORTRAN
918,919,BACKENDDEVELOPER,PHP HTML DART,CS,FT,BM,1,1,BACKENDDEVELOPER PHP HTML DART
919,920,FRONTENDDEVELOPER,OBJECTIVE-C,IT,F,M,3,1,FRONTENDDEVELOPER OBJECTIVE-C
920,921,DATAANALYST,CSS COBOL PHP,CS,PT,BMP,2,0,DATAANALYST CSS COBOL PHP
921,922,JAVASCRIPTDEVELOPER,PHP,IT,FT,DBMP,6,0,JAVASCRIPTDEVELOPER PHP
922,923,FULLSTACKDEVELOPER,CSS,CS,F,BMP,3,0,FULLSTACKDEVELOPER CSS
923,924,FRONTENDDEVELOPER,DART,IT,FT,B,3,1,FRONTENDDEVELOPER DART
924,925,FRONTENDDEVELOPER,RUST KOTLIN,CS,F,DBMP,6,1,FRONTENDDEVELOPER RUST KOTLIN
925,926,FULLSTACKDEVELOPER,PHP HTML RUST,IT,PT,P,3,0,FULLSTACKDEVELOPER PHP HTML RUST
926,927,WEBDEVELOPER,PERL DART,IT,PT,B,2,0,WEBDEVELOPER PERL DART
927,928,PYTHONDEVELOPER,R COBOL,CS,PT,B,12,0,PYTHONDEVELOPER R COBOL
928,929,JAVASCRIPTDEVELOPER,COBOL,CS,FT,BMP,12,0,JAVASCRIPTDEVELOPER COBOL
929,930,RUBYONRAILSDEVELOPER,CSS,CS,FT,BM,1,0,RUBYONRAILSDEVELOPER CSS
930,931,RUBYONRAILSDEVELOPER,RUBY,IT,F,D,1,0,RUBYONRAILSDEVELOPER RUBY
931,932,PYTHONDEVELOPER,RUBY JULIA RUST,IT,FT,B,1,0,PYTHONDEVELOPER RUBY JULIA RUST
932,933,WEBDEVELOPER,JAVASCRIPT KOTLIN SQL,CS,FT,DBM,2,1,WEBDEVELOPER JAVASCRIPT KOTLIN SQL
933,934,PRODUCTMANAGER,PERL R,IT,PT,BM,1,0,PRODUCTMANAGER PERL R
934,935,MEANSTACKDEVELOPER,HTML FORTRAN,IT,FT,DBM,3,1,MEANSTACKDEVELOPER HTML FORTRAN
935,936,PRODUCTMANAGER,R FORTRAN RUBY,IT,PT,DBMP,3,1,PRODUCTMANAGER R FORTRAN RUBY
936,937,MERNSTACKDEVELOPER,PHP,IT,F,D,3,1,MERNSTACKDEVELOPER PHP
937,938,BACKENDDEVELOPER,JULIA HTML KOTLIN,IT,FT,BM,2,0,BACKENDDEVELOPER JULIA HTML KOTLIN
938,939,JAVASCRIPTDEVELOPER,OBJECTIVE-C,IT,F,DB,12,1,JAVASCRIPTDEVELOPER OBJECTIVE-C
939,940,DATAANALYST,CSS PERL R,IT,F,M,3,0,DATAANALYST CSS PERL R
940,941,JAVASCRIPTDEVELOPER,PHP OBJECTIVE-C JULIA,CS,F,M,2,0,JAVASCRIPTDEVELOPER PHP OBJECTIVE-C JULIA
941,942,FULLSTACKDEVELOPER,JAVASCRIPT JULIA,IT,F,BMP,12,1,FULLSTACKDEVELOPER JAVASCRIPT JULIA
942,943,MEANSTACKDEVELOPER,C/C++,IT,F,P,6,1,MEANSTACKDEVELOPER C/C++
943,944,PYTHONDEVELOPER,C/C++ HTML SQL,IT,FT,B,12,1,PYTHONDEVELOPER C/C++ HTML SQL
944,945,DATASCIENTIST,CSS JAVA,CS,PT,MP,6,0,DATASCIENTIST CSS JAVA
945,946,REACTJSDEVELOPER,JULIA JAVA,CS,FT,DBM,1,1,REACTJSDEVELOPER JULIA JAVA
946,947,PYTHONDEVELOPER,RUST RUBY R,IT,FT,M,6,0,PYTHONDEVELOPER RUST RUBY R
947,948,PRODUCTMANAGER,COBOL JULIA,IT,PT,MP,12,0,PRODUCTMANAGER COBOL JULIA
948,949,BACKENDDEVELOPER,OBJECTIVE-C R SQL,CS,FT,MP,12,0,BACKENDDEVELOPER OBJECTIVE-C R SQL
949,950,FRONTENDDEVELOPER,FORTRAN SQL PERL,CS,PT,BMP,2,0,FRONTENDDEVELOPER FORTRAN SQL PERL
950,951,PYTHONDEVELOPER,CSS R SQL,IT,F,P,6,1,PYTHONDEVELOPER CSS R SQL
951,952,MEANSTACKDEVELOPER,R SWIFT HTML,CS,PT,MP,6,1,MEANSTACKDEVELOPER R SWIFT HTML
952,953,WEBDEVELOPER,JAVASCRIPT SQL RUST,CS,FT,DB,6,1,WEBDEVELOPER JAVASCRIPT SQL RUST
953,954,MERNSTACKDEVELOPER,DART,IT,PT,DB,3,1,MERNSTACKDEVELOPER DART
954,955,JAVASCRIPTDEVELOPER,CSS R,IT,PT,DBM,12,1,JAVASCRIPTDEVELOPER CSS R
955,956,MEANSTACKDEVELOPER,PYTHON,CS,PT,BM,2,1,MEANSTACKDEVELOPER PYTHON
956,957,FULLSTACKDEVELOPER,PERL SWIFT,IT,FT,DB,12,1,FULLSTACKDEVELOPER PERL SWIFT
957,958,MERNSTACKDEVELOPER,RUST PHP PERL,IT,F,BMP,6,0,MERNSTACKDEVELOPER RUST PHP PERL
958,959,PYTHONDEVELOPER,HTML JULIA,IT,PT,MP,6,0,PYTHONDEVELOPER HTML JULIA
959,960,PRODUCTMANAGER,JULIA DART,IT,PT,DB,3,1,PRODUCTMANAGER JULIA DART
960,961,PYTHONDEVELOPER,SWIFT DART,IT,PT,DB,12,0,PYTHONDEVELOPER SWIFT DART
961,962,JAVASCRIPTDEVELOPER,OBJECTIVE-C JAVA SQL,CS,FT,BM,12,0,JAVASCRIPTDEVELOPER OBJECTIVE-C JAVA SQL
962,963,PRODUCTMANAGER,C/C++,CS,FT,BMP,2,0,PRODUCTMANAGER C/C++
963,964,MEANSTACKDEVELOPER,COBOL,CS,F,DB,12,1,MEANSTACKDEVELOPER COBOL
964,965,PYTHONDEVELOPER,PYTHON,IT,FT,B,2,0,PYTHONDEVELOPER PYTHON
965,966,WEBDEVELOPER,C# RUST,CS,FT,D,6,1,WEBDEVELOPER C# RUST
966,967,PYTHONDEVELOPER,RUBY HTML,IT,PT,BMP,2,1,PYTHONDEVELOPER RUBY HTML
967,968,PYTHONDEVELOPER,JAVASCRIPT,IT,PT,DBM,2,1,PYTHONDEVELOPER JAVASCRIPT
968,969,MERNSTACKDEVELOPER,JULIA,IT,F,BMP,6,0,MERNSTACKDEVELOPER JULIA
969,970,REACTJSDEVELOPER,JULIA OBJECTIVE-C JAVASCRIPT,CS,F,D,12,0,REACTJSDEVELOPER JULIA OBJECTIVE-C JAVASCRIPT
970,971,RUBYONRAILSDEVELOPER,OBJECTIVE-C JAVASCRIPT PERL,IT,PT,DBMP,6,0,RUBYONRAILSDEVELOPER OBJECTIVE-C JAVASCRIPT PERL
971,972,FULLSTACKDEVELOPER,JAVA DART CSS,IT,FT,P,3,1,FULLSTACKDEVELOPER JAVA DART CSS
972,973,RUBYONRAILSDEVELOPER,KOTLIN FORTRAN JAVASCRIPT,CS,PT,BM,2,1,RUBYONRAILSDEVELOPER KOTLIN FORTRAN JAVASCRIPT
973,974,BACKENDDEVELOPER,RUST,IT,FT,DBMP,2,1,BACKENDDEVELOPER RUST
974,975,JAVASCRIPTDEVELOPER,JAVASCRIPT SQL CSS,IT,FT,M,1,1,JAVASCRIPTDEVELOPER JAVASCRIPT SQL CSS
975,976,WEBDEVELOPER,RUST,CS,PT,M,6,0,WEBDEVELOPER RUST
976,977,MERNSTACKDEVELOPER,COBOL,IT,F,BM,6,1,MERNSTACKDEVELOPER COBOL
977,978,FULLSTACKDEVELOPER,PYTHON KOTLIN COBOL,CS,FT,DB,2,0,FULLSTACKDEVELOPER PYTHON KOTLIN COBOL
978,979,PYTHONDEVELOPER,R,IT,FT,BM,2,0,PYTHONDEVELOPER R
979,980,DATASCIENTIST,JAVASCRIPT DART,CS,FT,M,3,0,DATASCIENTIST JAVASCRIPT DART
980,981,FRONTENDDEVELOPER,KOTLIN,IT,F,DBMP,6,0,FRONTENDDEVELOPER KOTLIN
981,982,DATASCIENTIST,JAVA,CS,F,B,3,0,DATASCIENTIST JAVA
982,983,MERNSTACKDEVELOPER,PYTHON JAVA RUST,IT,FT,D,2,0,MERNSTACKDEVELOPER PYTHON JAVA RUST
983,984,BACKENDDEVELOPER,COBOL RUST,IT,PT,DBMP,3,0,BACKENDDEVELOPER COBOL RUST
984,985,JAVASCRIPTDEVELOPER,RUBY SWIFT,CS,F,MP,12,1,JAVASCRIPTDEVELOPER RUBY SWIFT
985,986,JAVASCRIPTDEVELOPER,RUBY JAVA HTML,IT,PT,BM,12,0,JAVASCRIPTDEVELOPER RUBY JAVA HTML
986,987,FULLSTACKDEVELOPER,JULIA OBJECTIVE-C CSS,CS,FT,BMP,3,0,FULLSTACKDEVELOPER JULIA OBJECTIVE-C CSS
987,988,MERNSTACKDEVELOPER,JULIA,CS,F,DBM,3,0,MERNSTACKDEVELOPER JULIA
988,989,BACKENDDEVELOPER,SWIFT,CS,FT,BMP,1,0,BACKENDDEVELOPER SWIFT
989,990,DATAANALYST,DART HTML RUST,IT,FT,MP,6,0,DATAANALYST DART HTML RUST
990,991,JAVASCRIPTDEVELOPER,R C#,IT,PT,D,3,0,JAVASCRIPTDEVELOPER R C#
991,992,BACKENDDEVELOPER,SWIFT SQL OBJECTIVE-C,CS,F,MP,12,0,BACKENDDEVELOPER SWIFT SQL OBJECTIVE-C
992,993,PRODUCTMANAGER,JAVA,IT,PT,D,6,1,PRODUCTMANAGER JAVA
993,994,BACKENDDEVELOPER,R CSS SQL,CS,F,BMP,3,0,BACKENDDEVELOPER R CSS SQL
994,995,REACTJSDEVELOPER,C/C++ PYTHON,IT,PT,MP,6,1,REACTJSDEVELOPER C/C++ PYTHON
995,996,MERNSTACKDEVELOPER,C# JAVASCRIPT,IT,F,MP,2,0,MERNSTACKDEVELOPER C# JAVASCRIPT
996,997,BACKENDDEVELOPER,KOTLIN FORTRAN JULIA,CS,F,BMP,2,0,BACKENDDEVELOPER KOTLIN FORTRAN JULIA
997,998,JAVASCRIPTDEVELOPER,RUBY,CS,PT,DBMP,3,1,JAVASCRIPTDEVELOPER RUBY
998,999,WEBDEVELOPER,JAVASCRIPT,IT,F,BM,12,1,WEBDEVELOPER JAVASCRIPT
999,1000,BACKENDDEVELOPER,JULIA,CS,F,DBMP,12,0,BACKENDDEVELOPER JULIA
1000,1001,FRONTENDDEVELOPER,RUBY,IT,FT,MP,12,0,FRONTENDDEVELOPER RUBY
1001,1002,DATASCIENTIST,C#,CS,F,BMP,12,1,DATASCIENTIST C#
1002,1003,MEANSTACKDEVELOPER,PERL RUST,IT,FT,DBM,1,1,MEANSTACKDEVELOPER PERL RUST
1003,1004,WEBDEVELOPER,KOTLIN C/C++,IT,F,DBM,12,0,WEBDEVELOPER KOTLIN C/C++
1004,1005,BACKENDDEVELOPER,SWIFT PYTHON,CS,PT,DBMP,3,1,BACKENDDEVELOPER SWIFT PYTHON
1005,1006,REACTJSDEVELOPER,R C#,CS,PT,M,12,0,REACTJSDEVELOPER R C#
1006,1007,WEBDEVELOPER,SQL,IT,FT,DBM,3,0,WEBDEVELOPER SQL
1007,1008,BACKENDDEVELOPER,PERL,IT,PT,BMP,2,1,BACKENDDEVELOPER PERL
1008,1009,WEBDEVELOPER,OBJECTIVE-C KOTLIN HTML,IT,PT,DBM,6,1,WEBDEVELOPER OBJECTIVE-C KOTLIN HTML
1009,1010,WEBDEVELOPER,JULIA,IT,FT,MP,2,0,WEBDEVELOPER JULIA
1010,1011,BACKENDDEVELOPER,RUST,IT,PT,DBMP,12,0,BACKENDDEVELOPER RUST
1011,1012,BACKENDDEVELOPER,FORTRAN CSS OBJECTIVE-C,IT,F,DB,2,0,BACKENDDEVELOPER FORTRAN CSS OBJECTIVE-C
1012,1013,FRONTENDDEVELOPER,RUBY CSS JULIA,IT,PT,BMP,6,0,FRONTENDDEVELOPER RUBY CSS JULIA
1013,1014,WEBDEVELOPER,RUBY C/C++,IT,F,BM,1,1,WEBDEVELOPER RUBY C/C++
1014,1015,BACKENDDEVELOPER,RUST,IT,FT,BMP,12,1,BACKENDDEVELOPER RUST
1015,1016,DATAANALYST,FORTRAN,CS,FT,DBMP,3,1,DATAANALYST FORTRAN
1016,1017,PRODUCTMANAGER,RUBY PHP,IT,FT,M,2,1,PRODUCTMANAGER RUBY PHP
1017,1018,FULLSTACKDEVELOPER,C/C++ C#,CS,F,M,2,0,FULLSTACKDEVELOPER C/C++ C#
1018,1019,MERNSTACKDEVELOPER,FORTRAN SWIFT PYTHON,IT,PT,M,12,0,MERNSTACKDEVELOPER FORTRAN SWIFT PYTHON
1019,1020,WEBDEVELOPER,OBJECTIVE-C,CS,PT,DBM,2,0,WEBDEVELOPER OBJECTIVE-C
1020,1021,BACKENDDEVELOPER,R PYTHON,IT,PT,DBM,3,0,BACKENDDEVELOPER R PYTHON
1021,1022,REACTJSDEVELOPER,JAVASCRIPT,CS,PT,BMP,6,1,REACTJSDEVELOPER JAVASCRIPT
1022,1023,MERNSTACKDEVELOPER,DART KOTLIN,IT,PT,B,1,1,MERNSTACKDEVELOPER DART KOTLIN
1023,1024,MEANSTACKDEVELOPER,C/C++ R,CS,F,BMP,3,0,MEANSTACKDEVELOPER C/C++ R
1024,1025,JAVASCRIPTDEVELOPER,PYTHON,CS,F,M,12,1,JAVASCRIPTDEVELOPER PYTHON
1025,1026,DATAANALYST,SWIFT PYTHON,IT,FT,B,6,0,DATAANALYST SWIFT PYTHON
1026,1027,WEBDEVELOPER,C# FORTRAN KOTLIN,IT,FT,B,12,1,WEBDEVELOPER C# FORTRAN KOTLIN
1027,1028,MEANSTACKDEVELOPER,RUBY,CS,FT,P,6,1,MEANSTACKDEVELOPER RUBY
1028,1029,RUBYONRAILSDEVELOPER,FORTRAN RUBY COBOL,CS,F,DBMP,1,1,RUBYONRAILSDEVELOPER FORTRAN RUBY COBOL
1029,1030,FULLSTACKDEVELOPER,DART,IT,F,MP,3,0,FULLSTACKDEVELOPER DART
1030,1031,BACKENDDEVELOPER,JULIA PHP DART,IT,F,B,12,1,BACKENDDEVELOPER JULIA PHP DART
1031,1032,MERNSTACKDEVELOPER,KOTLIN C# CSS,IT,PT,DBMP,1,0,MERNSTACKDEVELOPER KOTLIN C# CSS
1032,1033,WEBDEVELOPER,C/C++ FORTRAN,IT,PT,BMP,2,1,WEBDEVELOPER C/C++ FORTRAN
1033,1034,DATAANALYST,DART CSS R,IT,F,B,2,1,DATAANALYST DART CSS R
1034,1035,BACKENDDEVELOPER,C/C++,CS,F,DBMP,6,1,BACKENDDEVELOPER C/C++
1035,1036,BACKENDDEVELOPER,PYTHON OBJECTIVE-C,IT,F,DBM,2,1,BACKENDDEVELOPER PYTHON OBJECTIVE-C
1036,1037,DATAANALYST,C#,CS,F,DB,3,1,DATAANALYST C#
1037,1038,PYTHONDEVELOPER,KOTLIN JAVA,CS,F,B,2,0,PYTHONDEVELOPER KOTLIN JAVA
1038,1039,PYTHONDEVELOPER,SQL,IT,FT,DB,12,1,PYTHONDEVELOPER SQL
1039,1040,JAVASCRIPTDEVELOPER,HTML CSS,CS,PT,BMP,12,1,JAVASCRIPTDEVELOPER HTML CSS
1040,1041,PYTHONDEVELOPER,PERL KOTLIN,CS,PT,BM,3,0,PYTHONDEVELOPER PERL KOTLIN
1041,1042,PYTHONDEVELOPER,SWIFT,IT,PT,DBM,2,0,PYTHONDEVELOPER SWIFT
1042,1043,PYTHONDEVELOPER,RUBY KOTLIN,CS,F,P,6,1,PYTHONDEVELOPER RUBY KOTLIN
1043,1044,FRONTENDDEVELOPER,SQL RUST,CS,FT,DBMP,1,1,FRONTENDDEVELOPER SQL RUST
1044,1045,WEBDEVELOPER,SWIFT,IT,F,DBMP,12,1,WEBDEVELOPER SWIFT
1045,1046,BACKENDDEVELOPER,SQL SWIFT C/C++,CS,PT,B,1,0,BACKENDDEVELOPER SQL SWIFT C/C++
1046,1047,REACTJSDEVELOPER,C# RUST,CS,FT,BMP,1,0,REACTJSDEVELOPER C# RUST
1047,1048,MERNSTACKDEVELOPER,RUST JAVA,IT,PT,MP,2,1,MERNSTACKDEVELOPER RUST JAVA
1048,1049,WEBDEVELOPER,SWIFT PERL KOTLIN,IT,PT,BM,12,1,WEBDEVELOPER SWIFT PERL KOTLIN
1049,1050,FRONTENDDEVELOPER,RUBY OBJECTIVE-C,CS,F,D,6,1,FRONTENDDEVELOPER RUBY OBJECTIVE-C
1050,1051,PRODUCTMANAGER,C# HTML,CS,PT,B,2,0,PRODUCTMANAGER C# HTML
1051,1052,BACKENDDEVELOPER,OBJECTIVE-C SQL,IT,F,DBMP,12,1,BACKENDDEVELOPER OBJECTIVE-C SQL
1052,1053,DATASCIENTIST,PYTHON,IT,PT,DBM,2,0,DATASCIENTIST PYTHON
1053,1054,PYTHONDEVELOPER,JULIA,CS,FT,DBM,1,1,PYTHONDEVELOPER JULIA
1054,1055,WEBDEVELOPER,PERL,CS,PT,BMP,1,1,WEBDEVELOPER PERL
1055,1056,FRONTENDDEVELOPER,CSS SQL JULIA,IT,PT,DB,3,1,FRONTENDDEVELOPER CSS SQL JULIA
1056,1057,MERNSTACKDEVELOPER,RUST,IT,F,BMP,12,0,MERNSTACKDEVELOPER RUST
1057,1058,RUBYONRAILSDEVELOPER,PERL,IT,F,DBMP,1,0,RUBYONRAILSDEVELOPER PERL
1058,1059,DATAANALYST,PHP,IT,F,D,2,1,DATAANALYST PHP
1059,1060,FULLSTACKDEVELOPER,PHP RUST,IT,FT,D,1,0,FULLSTACKDEVELOPER PHP RUST
1060,1061,JAVASCRIPTDEVELOPER,CSS PHP,IT,FT,MP,12,0,JAVASCRIPTDEVELOPER CSS PHP
1061,1062,REACTJSDEVELOPER,CSS C#,CS,FT,D,2,1,REACTJSDEVELOPER CSS C#
1062,1063,WEBDEVELOPER,COBOL C/C++ HTML,IT,FT,P,1,1,WEBDEVELOPER COBOL C/C++ HTML
1063,1064,RUBYONRAILSDEVELOPER,HTML KOTLIN PERL,CS,PT,BM,2,1,RUBYONRAILSDEVELOPER HTML KOTLIN PERL
1064,1065,DATASCIENTIST,PERL DART PYTHON,IT,FT,D,12,1,DATASCIENTIST PERL DART PYTHON
1065,1066,MEANSTACKDEVELOPER,HTML,CS,FT,P,2,0,MEANSTACKDEVELOPER HTML
1066,1067,RUBYONRAILSDEVELOPER,PYTHON C# C/C++,IT,F,B,2,1,RUBYONRAILSDEVELOPER PYTHON C# C/C++
1067,1068,REACTJSDEVELOPER,JAVASCRIPT RUBY,CS,F,BM,1,1,REACTJSDEVELOPER JAVASCRIPT RUBY
1068,1069,JAVASCRIPTDEVELOPER,JAVASCRIPT,IT,F,BMP,6,0,JAVASCRIPTDEVELOPER JAVASCRIPT
1069,1070,DATASCIENTIST,PYTHON RUBY,IT,F,M,12,0,DATASCIENTIST PYTHON RUBY
1070,1071,DATASCIENTIST,COBOL RUST,IT,FT,BMP,6,1,DATASCIENTIST COBOL RUST
1071,1072,FRONTENDDEVELOPER,COBOL,CS,F,DB,2,0,FRONTENDDEVELOPER COBOL
1072,1073,FULLSTACKDEVELOPER,RUST FORTRAN HTML,IT,FT,DBM,12,1,FULLSTACKDEVELOPER RUST FORTRAN HTML
1073,1074,DATAANALYST,SQL,IT,PT,D,1,0,DATAANALYST SQL
1074,1075,BACKENDDEVELOPER,JAVA RUBY COBOL,CS,F,DBM,1,0,BACKENDDEVELOPER JAVA RUBY COBOL
1075,1076,REACTJSDEVELOPER,HTML,CS,F,D,6,0,REACTJSDEVELOPER HTML
1076,1077,PYTHONDEVELOPER,JAVA,CS,PT,DBMP,6,0,PYTHONDEVELOPER JAVA
1077,1078,DATASCIENTIST,CSS PHP C#,CS,FT,MP,2,0,DATASCIENTIST CSS PHP C#
1078,1079,MERNSTACKDEVELOPER,JAVA PERL,CS,PT,DB,1,1,MERNSTACKDEVELOPER JAVA PERL
1079,1080,FULLSTACKDEVELOPER,RUST,IT,PT,MP,6,0,FULLSTACKDEVELOPER RUST
1080,1081,PRODUCTMANAGER,C/C++,CS,F,BMP,1,0,PRODUCTMANAGER C/C++
1081,1082,DATASCIENTIST,DART JULIA HTML,CS,FT,B,3,1,DATASCIENTIST DART JULIA HTML
1082,1083,DATASCIENTIST,HTML,CS,F,BM,6,0,DATASCIENTIST HTML
1083,1084,WEBDEVELOPER,PERL,CS,F,M,12,1,WEBDEVELOPER PERL
1084,1085,REACTJSDEVELOPER,COBOL,CS,F,BM,3,1,REACTJSDEVELOPER COBOL
1085,1086,FRONTENDDEVELOPER,RUST JULIA,CS,F,DB,12,1,FRONTENDDEVELOPER RUST JULIA
1086,1087,DATAANALYST,CSS,IT,FT,MP,2,1,DATAANALYST CSS
1087,1088,PYTHONDEVELOPER,PERL RUBY,CS,PT,D,12,1,PYTHONDEVELOPER PERL RUBY
1088,1089,PRODUCTMANAGER,PYTHON PERL,CS,F,DB,3,0,PRODUCTMANAGER PYTHON PERL
1089,1090,BACKENDDEVELOPER,CSS JULIA,CS,PT,DBMP,6,0,BACKENDDEVELOPER CSS JULIA
1090,1091,FRONTENDDEVELOPER,RUBY SQL C#,IT,PT,DB,6,1,FRONTENDDEVELOPER RUBY SQL C#
1091,1092,REACTJSDEVELOPER,JAVASCRIPT,IT,PT,DBMP,12,0,REACTJSDEVELOPER JAVASCRIPT
1092,1093,PYTHONDEVELOPER,CSS,CS,FT,DBMP,2,0,PYTHONDEVELOPER CSS
1093,1094,RUBYONRAILSDEVELOPER,CSS,CS,FT,DBMP,12,1,RUBYONRAILSDEVELOPER CSS
1094,1095,FULLSTACKDEVELOPER,SWIFT,IT,PT,DBMP,6,1,FULLSTACKDEVELOPER SWIFT
1095,1096,JAVASCRIPTDEVELOPER,SWIFT,CS,PT,M,2,1,JAVASCRIPTDEVELOPER SWIFT
1096,1097,REACTJSDEVELOPER,JAVA,CS,F,P,6,1,REACTJSDEVELOPER JAVA
1097,1098,RUBYONRAILSDEVELOPER,OBJECTIVE-C COBOL PYTHON,CS,PT,M,12,1,RUBYONRAILSDEVELOPER OBJECTIVE-C COBOL PYTHON
1098,1099,MEANSTACKDEVELOPER,PYTHON KOTLIN CSS,CS,F,P,1,1,MEANSTACKDEVELOPER PYTHON KOTLIN CSS
1099,1100,DATASCIENTIST,JAVA,IT,F,P,2,1,DATASCIENTIST JAVA
1100,1101,PRODUCTMANAGER,JAVASCRIPT C/C++,CS,F,M,6,0,PRODUCTMANAGER JAVASCRIPT C/C++
1101,1102,PYTHONDEVELOPER,JAVASCRIPT DART,IT,F,M,2,1,PYTHONDEVELOPER JAVASCRIPT DART
1102,1103,MEANSTACKDEVELOPER,SWIFT,IT,F,BMP,2,1,MEANSTACKDEVELOPER SWIFT
1103,1104,BACKENDDEVELOPER,HTML RUST,IT,F,DB,12,0,BACKENDDEVELOPER HTML RUST
1104,1105,DATAANALYST,R SQL FORTRAN,CS,PT,DBM,6,0,DATAANALYST R SQL FORTRAN
1105,1106,PRODUCTMANAGER,RUST JAVASCRIPT HTML,CS,PT,P,12,1,PRODUCTMANAGER RUST JAVASCRIPT HTML
1106,1107,BACKENDDEVELOPER,COBOL,IT,F,D,1,1,BACKENDDEVELOPER COBOL
1107,1108,RUBYONRAILSDEVELOPER,C#,IT,FT,B,2,0,RUBYONRAILSDEVELOPER C#
1108,1109,RUBYONRAILSDEVELOPER,JAVA,CS,F,P,12,0,RUBYONRAILSDEVELOPER JAVA
1109,1110,DATAANALYST,SWIFT C#,IT,F,DBM,1,0,DATAANALYST SWIFT C#
1110,1111,PYTHONDEVELOPER,PYTHON C/C++ HTML,IT,FT,DBM,12,1,PYTHONDEVELOPER PYTHON C/C++ HTML
1111,1112,MEANSTACKDEVELOPER,RUST,CS,F,P,6,0,MEANSTACKDEVELOPER RUST
1112,1113,REACTJSDEVELOPER,SQL KOTLIN,CS,FT,DBM,3,0,REACTJSDEVELOPER SQL KOTLIN
1113,1114,REACTJSDEVELOPER,JAVA,IT,FT,DBM,6,0,REACTJSDEVELOPER JAVA
1114,1115,REACTJSDEVELOPER,C/C++ R DART,IT,F,M,6,0,REACTJSDEVELOPER C/C++ R DART
1115,1116,REACTJSDEVELOPER,CSS,IT,FT,DB,6,0,REACTJSDEVELOPER CSS
1116,1117,MERNSTACKDEVELOPER,C# JULIA,IT,FT,DBM,12,0,MERNSTACKDEVELOPER C# JULIA
1117,1118,BACKENDDEVELOPER,PHP FORTRAN C/C++,CS,F,D,12,0,BACKENDDEVELOPER PHP FORTRAN C/C++
1118,1119,BACKENDDEVELOPER,PERL KOTLIN,CS,PT,BMP,6,1,BACKENDDEVELOPER PERL KOTLIN
1119,1120,JAVASCRIPTDEVELOPER,R,IT,PT,DBM,3,0,JAVASCRIPTDEVELOPER R
1120,1121,JAVASCRIPTDEVELOPER,COBOL OBJECTIVE-C,IT,PT,BM,12,1,JAVASCRIPTDEVELOPER COBOL OBJECTIVE-C
1121,1122,JAVASCRIPTDEVELOPER,HTML PHP JAVA,IT,FT,M,2,1,JAVASCRIPTDEVELOPER HTML PHP JAVA
1122,1123,FULLSTACKDEVELOPER,RUST SQL RUBY,IT,PT,D,2,1,FULLSTACKDEVELOPER RUST SQL RUBY
1123,1124,MERNSTACKDEVELOPER,KOTLIN JULIA,IT,F,DB,2,0,MERNSTACKDEVELOPER KOTLIN JULIA
1124,1125,BACKENDDEVELOPER,KOTLIN SWIFT C#,IT,FT,B,3,1,BACKENDDEVELOPER KOTLIN SWIFT C#
1125,1126,DATASCIENTIST,C/C++ PYTHON,IT,F,DB,12,0,DATASCIENTIST C/C++ PYTHON
1126,1127,FULLSTACKDEVELOPER,JAVA PERL JAVASCRIPT,IT,FT,D,1,0,FULLSTACKDEVELOPER JAVA PERL JAVASCRIPT
1127,1128,DATASCIENTIST,SWIFT,CS,F,P,3,0,DATASCIENTIST SWIFT
1128,1129,FULLSTACKDEVELOPER,OBJECTIVE-C PHP,IT,F,D,3,1,FULLSTACKDEVELOPER OBJECTIVE-C PHP
1129,1130,JAVASCRIPTDEVELOPER,PYTHON RUST,CS,PT,BMP,2,0,JAVASCRIPTDEVELOPER PYTHON RUST
1130,1131,PYTHONDEVELOPER,C# PERL,CS,F,B,1,1,PYTHONDEVELOPER C# PERL
